advert_id,manufacturer_id,model_id,Year,Engine size (litres),Mileage (miles),fuel_type_id,transmission_type_id,Colour,body_type_id,Mpg,wheel_drive_type_id,Doors,Seats,Engine power (bhp),Top speed (mph),Acceleration (0-62 mph) (seconds),CO2 rating (g/km),Tank range (miles),price,status
29890425,15,25,2019,1.0,8508,1,2,Silver,2,50.4,2,5,5,66,100,13.8,114,388,11450,
29890435,16,27,2022,1.5,5844,3,3,Silver,2,68.9,2,5,5,91,109,9.7,92,546,19561,
29890456,8,28,2019,1.6,80627,1,2,Red,3,48.7,2,5,5,154,134,8.4,151,536,15220,inactive on: 10/09/2023
29890475,14,29,2022,1.5,12040,3,3,Red,3,52.3,2,5,5,106,106,10.7,122,460,29985,
29890524,8,28,2015,2.1,27207,2,1,Grey,3,55.4,3,5,5,168,134,8.3,132,682,17992,inactive on: 04/09/2023
29890548,11,30,2019,2.0,19500,2,1,Grey,6,47.9,2,5,5,201,149,8.3,124,664,28500,
29890555,11,23,2020,1.5,41843,1,2,White,3,40.9,2,5,5,148,126,9.6,134,522,26000,
29890626,17,31,2016,1.6,33615,1,2,Black,2,47.9,2,3,5,180,139,6.9,138,443,12248,
29890636,4,32,2023,3.0,453,2,3,Grey,3,32.8,3,3,5,246,117,7.6,236,613,72440,
29890639,4,33,2018,3.0,54124,2,3,White,3,44.1,3,5,5,296,150,6.1,167,640,35995,inactive on: 04/09/2023
29890641,5,10,2020,1.5,16124,1,1,Blue,3,41.5,2,5,5,148,127,8.4,124,456,25995,
29890648,18,34,2022,3.5,15395,3,3,Grey,3,35.8,3,5,5,258,124,7.7,180,512,50995,inactive on: 18/09/2023
29890680,16,27,2022,1.5,12911,3,3,Grey,2,68.9,2,5,5,91,109,9.7,92,546,18639,
29890691,16,27,2021,1.5,47656,3,3,White,2,65.7,2,5,5,91,109,9.7,98,520,17868,
29890693,16,35,2021,1.0,10232,1,2,Red,2,57.7,2,5,4,71,99,13.8,112,444,12555,
29890694,16,35,2021,1.0,10000,1,2,White,2,56.5,2,5,4,71,99,13.8,112,435,11777,
29890720,14,18,2011,1.4,48700,1,2,Silver,2,50.4,2,5,5,98,113,11.8,129,466,6995,inactive on: 18/09/2023
29890722,6,36,2008,1.1,22100,1,3,Red,2,47.9,2,5,5,65,88,18.5,139,369,5995,
29890883,11,37,2012,1.8,126263,1,2,Grey,2,42.2,2,5,5,158,138,7.8,153,511,5790,
29890892,8,38,2014,2.143,127547,2,2,White,5,52.3,1,2,4,201,149,7.0,143,679,6795,
29890897,8,39,2011,2.987,100000,2,3,Black,3,32.5,3,5,5,190,130,8.3,240,679,8250,
29890901,17,40,2009,1.6,93500,1,2,Grey,8,42.2,2,5,5,99,112,11.9,159,511,2295,inactive on: 18/09/2023
29890904,16,35,2011,0.998,134000,1,2,Grey,2,61.4,2,3,4,67,97,14.2,105,473,2495,
29890905,5,5,2006,1.984,117000,1,2,Black,2,35.3,2,5,5,198,146,7.2,192,427,5995,
29890948,19,41,2003,1.796,101000,1,2,Blue,7,37.6,1,2,2,158,137,7.0,179,414,3595,
29890949,14,18,2008,1.339,63000,1,3,Blue,2,47.9,2,5,5,82,100,14.5,137,443,4490,
29890956,17,31,2009,1.596,79501,1,2,Beige,2,47.9,2,5,5,118,120,9.9,139,443,3190,inactive on: 18/09/2023
29890964,10,42,2019,0.999,22015,1,2,Silver,2,46.3,2,5,5,72,106,13.1,117,326,7995,
29890967,10,43,2019,1.229,64486,1,2,Blue,2,44.8,2,3,4,69,103,14.9,128,374,8450,
29890968,17,40,2014,1.56,122028,2,2,White,2,67.3,2,5,5,113,120,10.8,109,785,3995,inactive on: 18/09/2023
29890982,14,18,2010,1.339,56000,1,3,Silver,2,51.4,2,5,5,98,112,13.9,128,475,5990,
29890983,9,44,2014,3.799,53600,1,3,White,5,23.9,3,2,4,542,196,2.8,275,389,48000,
29890988,16,35,2013,0.998,63682,1,2,Black,2,65.7,2,5,4,67,98,14.2,99,506,5495,
29890995,11,45,2010,2.48,52220,1,2,Grey,5,31.0,3,2,4,335,155,4.6,214,409,15995,inactive on: 10/09/2023
29891011,10,43,2016,1.398,41878,1,2,Black,2,52.3,2,3,4,86,109,12.5,125,403,8495,
29891020,5,46,2016,1.0,54200,1,2,Red,2,60.1,2,5,5,59,100,15.5,106,595,9300,
29891033,1,1,2006,1.995,90000,2,2,Red,7,44.8,1,2,4,150,131,9.7,167,621,4295,
29891038,20,47,2017,1.248,21133,2,3,Green,6,72.4,2,5,5,80,100,13.9,103,717,12490,inactive on: 04/09/2023
29891041,8,38,2015,2.143,79013,2,2,Blue,1,70.6,1,4,5,168,145,7.7,103,1025,10681,
29891047,11,23,2014,1.968,73000,2,3,Silver,6,47.9,3,5,5,181,135,7.6,156,674,13450,
29891057,21,48,2021,0.999,8044,1,2,Silver,2,50.4,2,5,5,94,113,10.8,128,582,17400,
29891072,1,22,2018,1.499,42000,1,2,Blue,2,52.3,1,5,5,134,130,8.5,126,598,15999,
29891092,16,35,2016,0.998,92000,1,2,Silver,2,69.0,2,5,4,68,99,14.2,95,531,5495,
29891093,16,35,2013,0.998,87500,1,2,White,2,65.7,2,5,4,67,98,14.2,99,506,4295,
29891102,4,49,2015,2.179,55393,2,3,White,3,47.1,3,5,5,190,121,8.5,159,591,17995,inactive on: 04/09/2023
29891108,9,50,2016,1.198,23000,1,2,White,2,56.5,2,5,5,79,106,13.7,115,510,7995,
29891109,8,38,2019,2.996,19000,1,3,Silver,1,30.4,3,4,5,385,155,4.7,208,441,31995,
29891120,17,40,2014,1.56,56000,2,2,Red,2,67.3,2,5,5,113,120,10.8,109,785,6995,inactive on: 10/09/2023
29891127,22,51,2014,1.997,89000,2,2,Grey,5,54.3,2,2,4,163,137,8.7,130,657,4995,
29891132,17,52,2014,1.242,52047,1,2,Red,2,57.7,2,3,4,69,99,13.4,115,444,4995,
29891134,22,53,2015,0.998,64877,1,2,Black,2,68.9,2,5,4,68,98,14.6,95,530,5995,
29891142,14,54,2010,1.799,112000,1,2,Red,2,42.2,2,3,5,138,127,8.9,155,464,4495,
29891144,8,55,2015,1.461,74495,2,2,Red,9,68.9,2,5,5,107,118,11.6,104,758,9000,
29891145,17,56,2014,1.997,83850,2,2,Black,3,53.3,2,5,5,138,118,10.6,139,703,8690,
29891181,22,53,2014,1.199,82337,1,2,Red,2,65.7,2,3,4,82,106,11.0,99,506,4995,
29891187,9,50,2011,1.198,32331,1,2,Silver,2,56.5,2,5,5,79,106,13.2,115,510,5295,inactive on: 04/09/2023
29891192,17,40,2008,1.596,105000,1,2,Grey,2,42.1,2,5,5,99,112,11.9,159,509,1295,
29891193,23,57,2016,2.997,107000,1,3,Blue,6,32.1,3,5,5,335,157,5.4,204,459,4995,
29891194,8,58,2019,2.143,66000,2,3,Grey,5,56.5,3,4,5,168,130,8.3,163,621,27695,inactive on: 04/09/2023
29891196,24,59,2019,1.333,23700,1,2,White,2,42.16,2,5,5,140,126,10.4,134,510,18794,
29891211,17,31,2018,0.999,46461,1,2,Black,2,65.7,2,5,5,99,113,10.5,97,607,10995,
29891305,4,33,2018,1.999,32000,2,3,White,6,42.2,3,5,5,178,120,8.5,157,557,35995,
29891308,22,53,2017,1.2,45000,1,2,White,2,65.7,2,3,4,82,106,10.9,99,506,5495,
29891361,1,22,2010,2.0,69491,1,2,Silver,8,41.5,1,2,4,170,135,9.0,159,484,4995,
29891386,25,60,2015,1.199,46800,1,2,Grey,2,61.4,2,5,5,80,108,12.3,107,675,6295,
29891389,26,61,2012,1.598,93078,2,2,White,3,64.2,2,5,5,112,115,10.9,115,664,6000,inactive on: 10/09/2023
29891393,24,62,2013,0.898,25484,1,2,Red,2,62.8,2,5,5,90,115,11.8,105,622,7695,
29891398,17,31,2011,1.4,0,2,2,Black,8,68.9,2,3,5,69,101,14.8,107,606,2490,
29891401,17,63,2011,1.6,0,2,2,Silver,8,61.4,2,5,5,113,114,11.3,119,743,2490,
29891402,11,45,2007,3.2,0,1,2,Black,8,27.4,3,2,4,247,155,5.9,247,362,4990,
29891426,10,64,2015,1.598,92689,2,2,Green,9,70.6,2,5,5,94,108,13.8,105,839,5795,
29891433,10,65,2017,1.956,73000,2,2,Blue,2,54.3,2,5,5,168,140,8.2,136,741,11495,
29891657,4,66,2018,3.0,35280,2,3,Black,3,31.4,3,5,5,271,130,7.4,199,594,47951,inactive on: 04/09/2023
29891734,9,9,2020,1.0,5623,1,2,Black,3,46.3,2,5,5,115,112,10.0,118,468,19490,
29891756,9,9,2020,1.0,21321,1,2,Blue,3,46.3,2,5,5,115,112,10.0,118,468,18690,
29891766,20,67,2019,1.2,20123,1,2,Grey,2,55.4,2,3,4,69,99,12.9,116,427,9890,inactive on: 04/09/2023
29891771,7,68,2018,1.2,29543,1,2,Black,3,61.4,2,5,4,89,106,11.8,104,432,10990,inactive on: 10/09/2023
29891834,7,7,2020,1.2,18564,3,2,Red,2,49.6,3,5,5,90,105,12.6,101,404,11995,inactive on: 04/09/2023
29891860,15,69,2021,1.0,17144,1,2,Silver,2,47.1,2,5,5,118,115,11.1,136,518,16999,
29891920,8,38,2022,3.0,4538,1,1,Silver,5,29.1,3,2,4,385,155,4.7,220,422,41850,inactive on: 04/09/2023
29892021,11,30,2021,2.0,30878,1,1,White,6,34.9,3,5,5,261,155,6.2,185,484,34490,inactive on: 10/09/2023
29892127,9,70,2019,1.5,25597,2,2,Red,3,52.3,2,5,5,113,112,11.9,110,633,15274,inactive on: 18/09/2023
29892196,1,11,2022,2.0,4688,1,1,Grey,3,40.9,2,5,5,176,141,7.6,149,549,31190,
29892260,5,46,2022,1.0,7061,1,1,Black,2,51.4,2,5,5,94,116,11.3,126,452,20990,
29892303,15,26,2022,1.6,12124,1,2,Orange,3,41.5,2,5,5,148,113,9.9,154,493,26716,
29892320,15,26,2022,1.6,6316,1,2,Silver,3,41.5,2,5,5,148,113,9.9,154,493,27499,inactive on: 10/09/2023
29892413,5,71,2021,2.0,27916,2,2,Silver,3,54.3,2,5,5,148,125,9.4,136,693,23495,
29892607,9,70,2021,1.3,8143,1,1,Red,3,44.8,2,5,5,158,123,9.9,142,542,21799,inactive on: 10/09/2023
29892616,8,38,2022,3.0,7656,1,1,Silver,5,29.1,3,2,4,385,155,4.7,220,422,41850,inactive on: 04/09/2023
29892644,26,61,2021,2.0,21418,2,1,Black,3,52.3,3,5,5,148,131,9.0,146,587,29950,
29892645,26,61,2021,1.5,15935,3,1,Other,3,156.9,3,5,5,123,135,6.8,41,1242,30950,
29892646,26,72,2021,1.5,9061,1,2,Blue,6,44.1,2,5,5,134,128,9.2,145,466,23950,
29892671,17,56,2019,2.0,42346,2,2,White,3,39.2,2,5,5,148,121,10.1,144,517,17895,
29892703,22,73,2020,1.6,7734,1,1,White,3,39.8,2,5,7,180,135,8.3,170,490,30999,
29892821,20,67,2021,1.0,13956,1,2,Grey,2,53.3,2,3,4,70,104,13.8,119,410,10499,inactive on: 04/09/2023
29892839,5,5,2021,1.5,36200,1,2,Grey,2,49.6,2,5,5,148,139,8.5,130,546,18500,inactive on: 10/09/2023
29892840,11,74,2019,2.0,21700,1,1,Black,1,39.2,2,4,5,148,140,8.9,136,466,24200,inactive on: 18/09/2023
29892880,23,75,2019,2.9,60110,1,1,Grey,3,23.9,3,5,5,434,164,5.2,211,473,45999,inactive on: 18/09/2023
29892950,25,60,2020,1.2,17362,1,2,Black,2,51.4,2,5,5,82,105,13.3,131,509,13500,
29892951,25,76,2020,1.0,9695,1,2,Black,2,58.9,2,5,4,71,99,14.0,110,453,9900,inactive on: 04/09/2023
29892981,17,31,2018,1.0,17800,1,2,Blue,2,65.7,2,5,5,99,113,10.5,97,607,8000,
29892987,1,77,2001,2.979,151000,1,2,Silver,6,22.2,3,5,5,231,128,8.5,305,454,2495,inactive on: 10/09/2023
29892988,20,67,2020,1.242,22119,1,2,Grey,2,47.9,2,3,4,69,99,12.9,139,369,13250,
29893002,9,50,2019,0.9,10769,1,2,Black,2,51.4,2,5,5,89,109,12.1,118,464,14295,
29893006,10,14,2015,1.6,91000,1,2,Red,2,43.5,2,5,5,113,118,10.9,152,536,6999,
29893023,27,78,2004,6.749,99000,1,3,White,1,17.8,1,4,5,453,149,5.7,385,392,60000,
29893049,19,79,2016,1.498,74993,1,2,YELLOW,2,51.5,2,5,5,105,108,10.4,124,510,5990,
29893050,10,80,2018,1.4,51852,1,2,Black,2,55.4,2,3,5,74,101,15.5,118,548,7999,inactive on: 04/09/2023
29893051,22,81,2015,1.56,56300,2,3,Grey,6,65.7,2,5,5,115,110,14.0,112,867,8995,inactive on: 04/09/2023
29893054,26,61,2014,1.6,65843,1,2,Red,2,47.1,2,5,5,98,109,11.9,139,487,7678,inactive on: 04/09/2023
29893102,17,31,2016,1.241,52000,1,2,Deep Impact Blue,2,54.3,2,5,5,81,104,13.3,122,502,8295,
29893106,5,5,2017,1.968,61299,2,3,Candy White,2,67.3,2,5,5,148,132,8.3,117,740,14750,
29893120,11,13,2019,1.968,33835,2,3,BLACK,2,48.7,2,5,4,187,149,7.9,119,428,25499,
29893125,2,82,2018,1.598,100000,2,2,SILVER,2,65.7,2,5,5,114,114,11.5,118,723,8690,
29893129,8,21,2000,1.95,41611,2,3,BLACK,1,65.7,1,4,5,191,149,7.3,112,954,20695,inactive on: 04/09/2023
29893131,15,83,2000,1.591,29205,1,3,WHITE,2,34.5,2,5,5,123,111,11.1,159,379,13495,
29893137,11,84,2000,0.999,24206,1,2,RED,2,48.7,2,5,5,114,126,9.5,111,428,16995,
29893141,26,61,2018,1.995,101000,2,2,Metallic Moonwalk Grey,2,65.7,2,5,5,150,129,8.9,113,737,12990,
29893162,17,31,2007,1.242,109000,1,2,Blue,2,47.1,2,3,5,74,101,13.6,139,466,1995,
29893170,21,85,2016,1.422,32100,2,2,Grey,2,78.5,2,5,5,89,115,11.3,94,950,9495,
29893176,10,65,2016,1.6,40870,2,3,Silver,6,57.6,2,5,5,134,121,11.4,129,887,9995,
29893204,8,38,2011,1.8,110000,1,3,Blue,1,37.2,1,4,5,201,147,7.4,184,540,6999,
29893243,11,84,2013,1.598,87159,2,2,Black,2,74.3,2,5,5,104,118,10.7,99,735,6995,
29893266,7,86,2017,1.586,17000,1,2,Grey,2,53.3,2,5,5,118,112,11.5,123,551,13995,
29893281,20,87,2011,1.91,22981,2,2,Beige,9,43.5,2,5,6,120,111,12.2,160,603,9995,inactive on: 04/09/2023
29893296,1,1,2016,2.993,84061,2,3,Silver,6,49.6,3,5,5,313,155,4.9,151,622,19991,
29893428,10,88,2019,1.364,20429,1,2,Sovereign Silver,2,39.2,2,5,5,138,122,9.3,147,457,14000,inactive on: 04/09/2023
29893434,11,84,2019,0.999,20828,1,2,Black,2,50.4,2,5,5,114,126,9.5,111,443,17871,inactive on: 04/09/2023
29893807,11,74,2021,2.0,29950,1,1,White,6,39.8,2,5,5,201,146,7.3,161,473,28590,
29893888,21,48,2022,1.0,19051,1,2,Grey,3,50.4,2,5,5,108,120,9.9,128,582,20495,
29893946,25,60,2023,1.2,1233,1,2,Grey,2,53.3,2,5,5,82,103,12.5,125,528,15869,inactive on: 04/09/2023
29894178,14,89,2020,2.0,35625,3,3,Grey,3,51.4,3,5,5,143,112,8.8,168,644,29450,
29894208,5,46,2018,1.0,29528,1,2,White,2,64.2,2,5,5,94,116,10.8,101,565,13650,
29894273,5,90,2018,0.999,26419,1,2,Red,2,64.2,2,5,4,74,106,13.2,101,494,8800,inactive on: 13/09/2023
29894327,11,91,2021,2.48,5000,1,3,Black,3,28.8,3,5,5,395,155,4.5,223,399,45500,
29894331,28,92,2022,1.997,8443,2,3,Black,3,45.6,3,5,5,201,130,7.6,170,602,45750,
29894332,4,66,2019,4.367,38561,2,3,Silver,3,26.7,3,5,5,334,135,7.0,243,505,50250,
29894494,1,1,2020,1.998,13404,1,3,Blue,1,41.5,1,4,5,241,155,5.8,154,539,27000,inactive on: 04/09/2023
29894633,16,35,2019,0.998,20954,1,2,Black,2,56.5,2,5,4,71,99,14.2,93,435,7800,inactive on: 10/09/2023
29894642,16,35,2016,0.998,19399,1,2,Red,2,69.0,2,5,4,68,99,14.2,95,531,6900,inactive on: 04/09/2023
29894880,4,32,2023,2.996,1307,2,3,Carpathian Grey Metallic,3,32.5,3,5,5,246,117,7.9,231,636,73990,inactive on: 04/09/2023
29894893,1,93,2014,1.995,69000,2,2,BLACK,6,51.4,3,5,5,141,121,9.9,144,690,8495,inactive on: 04/09/2023
29894894,17,40,2012,1.56,101500,2,2,RED,2,67.3,2,5,5,113,120,10.9,109,814,4395,inactive on: 10/09/2023
29894910,1,22,2012,1.995,99987,2,2,Blue,2,62.8,1,5,5,143,132,8.9,118,691,7395,
29894916,9,9,2019,1.598,20000,1,2,Black,3,34.0,2,5,5,110,110,12.5,162,344,13250,inactive on: 04/09/2023
29894934,8,94,2016,2.987,37000,2,3,Obsidian Black Metallic With Black Leather,5,51.4,1,4,4,255,155,6.5,142,667,19950,
29894935,3,3,2019,1.969,24000,1,3,Osmium Grey Metallic,6,34.0,2,5,5,190,127,7.7,167,531,29890,
29894984,8,8,2018,1.595,18332,1,3,Green,2,53.3,2,5,5,101,118,10.4,126,586,17995,inactive on: 04/09/2023
29895006,8,38,2018,1.95,80530,2,3,Blue,5,61.4,1,2,4,191,149,7.0,121,891,19500,inactive on: 04/09/2023
29895209,2,95,2020,1.5,73721,1,2,White,2,44.8,2,5,5,128,126,9.4,136,493,12998,inactive on: 18/09/2023
29895299,15,26,2022,1.6,7893,3,3,White,3,44.1,3,5,5,226,120,8.0,146,504,38995,
29895304,15,25,2022,1.0,4280,1,3,Blue,2,54.3,2,5,4,66,99,16.6,118,418,13695,inactive on: 10/09/2023
29895314,5,5,2019,1.5,13059,1,1,Grey,2,43.5,2,5,5,148,134,8.0,119,478,22495,
29895389,4,19,2021,2.0,11740,3,1,Silver,3,85.6,3,5,5,296,137,5.9,75,1695,57150,
29895403,24,96,2021,1.3,5537,1,1,Other,3,47.1,2,5,5,138,122,9.2,135,518,22991,
29895444,2,2,2019,1.0,22475,1,2,Blue,2,53.3,2,5,5,94,113,10.3,104,469,16495,inactive on: 04/09/2023
29895477,29,97,2016,1.2,13993,1,3,Grey,2,65.7,2,5,5,79,107,12.8,99,506,10700,
29895507,30,98,2021,1.6,8000,1,1,White,3,35.8,3,5,5,112,109,13.9,180,496,23488,
29895509,31,99,2020,2.0,10484,1,3,White,2,44.8,2,5,5,178,134,8.6,120,503,21155,inactive on: 04/09/2023
29895546,16,100,2018,1.2,33578,1,2,Silver,3,47.1,2,5,5,115,118,10.9,136,518,14995,inactive on: 04/09/2023
29895548,17,101,2020,1.0,12489,1,2,Red,3,50.4,2,5,5,123,119,9.8,96,466,21995,
29895598,3,24,2022,1.5,5215,3,1,Grey,3,134.5,2,5,5,177,112,7.0,49,1420,40690,
29895627,3,102,2018,2.0,70019,2,1,Black,1,64.2,2,4,5,190,140,7.9,116,777,17500,inactive on: 10/09/2023
29895691,22,81,2019,1.2,14471,1,2,Grey,3,44.1,2,5,5,130,117,9.5,120,514,17934,
29895716,16,103,2021,2.0,9232,3,3,White,2,53.3,2,5,5,150,112,7.6,119,504,23677,
29895724,16,27,2022,1.5,5158,3,3,Grey,2,68.9,2,5,5,91,109,9.7,92,546,19798,
29895750,16,27,2022,1.5,5000,3,3,Black,2,68.9,2,5,5,91,109,9.7,92,546,20162,
29895758,16,103,2021,1.8,5498,3,3,White,2,57.7,2,5,5,97,112,10.5,111,546,22990,
29895761,16,103,2021,1.8,23341,3,3,White,2,57.7,2,5,5,97,112,10.5,111,546,20690,
29895764,16,35,2019,1.0,21963,1,2,Black,2,56.5,2,5,4,71,99,13.8,93,435,9990,
29896013,22,104,2015,1.56,74000,2,2,White,2,83.1,2,5,5,100,116,10.7,87,914,7000,
29896023,3,105,2011,1.56,81500,2,2,Grey,1,65.7,2,4,5,113,121,10.8,114,752,3995,
29896024,22,106,2009,1.36,81400,1,2,Red,2,44.8,2,5,5,75,104,15.7,150,493,1895,inactive on: 04/09/2023
29896036,13,107,2009,0.999,79060,1,3,Silver,7,64.2,1,2,2,71,90,13.3,106,466,3795,inactive on: 18/09/2023
29896038,3,108,2014,1.969,48000,2,3,Black,6,67.3,2,5,5,181,140,7.2,109,999,12980,
29896062,17,31,2013,1.242,95678,1,2,Red,2,54.3,2,5,5,81,104,13.3,120,502,4995,
29896077,22,53,2018,1.0,37041,1,2,White,2,68.9,2,5,4,71,100,13.8,93,530,7592,inactive on: 04/09/2023
29896080,16,27,2020,1.5,12125,1,2,Black,2,47.9,2,5,5,109,109,11.0,141,443,13992,inactive on: 10/09/2023
29896091,8,8,2020,1.461,47000,2,3,Black,2,68.9,2,5,5,114,126,10.5,101,652,20475,
29896096,4,4,2014,2.993,51000,2,3,Black,6,35.3,3,5,7,255,112,8.8,213,639,25995,
29896117,5,71,2014,1.968,76000,2,3,Silver,6,47.7,3,5,5,138,117,10.2,153,672,10995,
29896118,25,60,2015,1.56,47000,2,2,Red,9,68.9,2,5,5,91,108,13.5,107,758,6995,
29896122,22,104,2015,1.56,125000,2,2,Black,2,80.7,2,5,5,75,106,13.3,90,888,5499,
29896123,1,1,2012,2.993,35200,2,3,Black,5,46.3,1,2,4,204,150,7.1,160,621,9999,inactive on: 04/09/2023
29896130,8,21,2017,1.95,54432,2,3,Grey,1,65.7,1,4,5,191,149,7.3,112,954,19995,
29896134,17,52,2014,1.242,21211,1,2,Black,2,57.7,2,3,4,69,99,13.4,115,444,5995,
29896143,10,14,2017,1.399,44958,1,3,Black,6,50.4,2,5,5,148,130,8.8,128,532,11995,inactive on: 04/09/2023
29896150,5,46,2018,1.0,44903,1,2,White,2,64.2,2,5,5,94,116,10.8,101,565,12990,
29896154,1,109,2007,4.799,86222,1,2,Silver,7,22.4,1,2,4,367,155,5.5,299,345,9895,inactive on: 18/09/2023
29896162,15,26,2019,1.598,38000,2,2,Pure White,6,47.1,2,5,5,134,112,10.8,127,642,16699,
29896165,10,88,2017,1.598,64312,2,2,Black,2,72.4,2,5,5,108,112,11.5,103,844,9681,
29896213,1,1,2013,1.997,123548,1,3,Black,6,45.6,1,5,5,184,142,7.5,145,602,8750,
29896232,17,31,2017,1.084,30308,1,2,White,2,64.2,2,5,5,84,105,14.0,101,593,9995,inactive on: 10/09/2023
29896240,6,6,2016,1.685,27054,2,2,Red,3,61.7,2,5,5,114,109,13.7,119,841,13600,
29896242,17,40,2012,1.596,23292,1,3,Grey,2,44.1,2,5,5,123,120,11.7,149,534,8795,
29896243,17,63,2012,1.56,103962,2,2,Black,9,61.4,2,5,5,113,114,11.3,119,743,4450,
29896253,24,110,2012,1.149,42000,1,2,Blue,2,55.4,2,3,4,75,105,11.6,119,487,2995,
29896256,21,111,2012,1.598,108000,2,2,Beige,2,67.3,2,5,5,105,117,10.9,109,666,3995,
29896259,2,112,2013,0.999,55000,1,2,Red,2,62.8,2,3,4,59,99,14.4,105,483,4995,
29896275,15,25,2020,1.0,42980,1,2,Green,2,54.3,2,5,4,66,100,13.8,119,418,10495,
29896303,5,113,2008,1.896,160000,2,3,Black,9,36.2,2,5,7,115,110,15.1,196,557,2995,
29896322,11,114,2017,1.984,77861,1,3,BLACK,2,43.5,3,5,5,306,155,4.6,150,526,20974,
29896340,8,21,2016,1.95,39991,2,3,Silver,1,65.7,1,4,5,191,149,7.3,112,954,21000,
29896389,14,54,2023,1.996,2500,1,2,Blue,2,34.5,2,5,5,325,171,5.4,186,357,49995,
29896405,4,66,2022,2.997,4800,2,3,White,6,37.2,3,5,5,345,145,5.8,205,655,119995,
29896444,5,46,2021,0.999,32000,1,2,Blue,2,51.4,2,5,5,79,106,15.4,124,452,11995,
29896457,31,115,2019,2.0,30000,1,2,Red,1,42.2,2,4,5,143,129,9.9,142,576,14999,inactive on: 10/09/2023
29896472,10,14,2015,1.598,57716,1,2,Grey,2,45.6,2,5,5,113,118,10.9,152,562,6395,
29896473,24,116,2014,1.461,56010,2,3,Grey,9,60.1,2,5,5,110,112,13.4,124,793,6795,
29896488,11,45,2009,1.984,86000,1,3,Brilliant Black,5,36.7,3,2,4,197,149,6.4,178,444,7495,
29896500,24,117,2005,1.598,33500,1,2,Black,2,41.5,2,5,5,110,117,10.3,163,447,2495,inactive on: 18/09/2023
29896514,22,104,2017,1.2,99088,1,2,Silver,8,62.8,2,5,5,82,109,12.2,104,691,5590,
29896518,16,27,2008,1.3,34924,1,2,Grey,8,47.1,2,5,5,85,109,12.1,141,466,4490,
29896519,16,35,2009,1.0,35753,1,2,Blue,8,62.8,2,5,4,67,98,14.2,106,483,4490,
29896540,8,8,2019,1.332,23359,1,2,Grey,2,28.5,2,5,5,134,134,9.2,123,270,17590,
29896541,17,40,2012,1.56,93388,2,2,White,2,67.3,2,5,5,113,120,10.9,109,785,5495,
29896626,15,26,2022,1.6,10220,1,2,Black,3,41.5,2,5,5,148,113,9.9,154,493,27218,inactive on: 13/09/2023
29896763,21,118,2022,2.0,13141,2,2,Black,2,58.9,2,5,5,148,139,8.8,125,900,23299,
29896876,9,9,2019,1.6,8898,1,3,Blue,3,34.9,2,5,5,110,105,12.3,152,353,16499,
29896891,2,2,2019,1.0,40492,1,2,Blue,2,47.1,2,5,5,79,105,14.7,112,414,11249,
29896892,2,2,2020,1.0,12418,1,2,Red,2,51.4,2,5,5,113,121,9.3,107,452,17489,
29896945,22,81,2020,1.5,34655,2,1,Blue,3,56.5,2,5,5,130,119,11.5,136,659,20250,inactive on: 04/09/2023
29896980,16,119,2022,2.4,15381,2,2,Grey,4,31.7,3,4,5,148,106,13.2,235,558,38400,inactive on: 04/09/2023
29896987,18,120,2020,2.0,17343,3,3,Black,3,50.4,2,5,5,152,110,8.5,126,477,26000,
29896996,5,71,2020,2.0,43839,2,1,Silver,3,45.6,2,5,5,148,125,9.3,131,582,24799,inactive on: 10/09/2023
29897086,15,26,2022,1.6,21410,1,2,White,3,38.7,2,5,5,130,113,11.1,166,528,19450,
29897174,9,9,2021,1.0,5715,1,2,White,3,47.9,2,5,5,112,112,10.7,134,485,18645,
29897177,9,9,2019,1.0,13441,1,2,Black,3,46.3,2,5,5,115,112,10.0,118,468,17945,
29897199,1,22,2021,2.0,4677,1,1,Red,2,34.5,3,5,5,302,156,4.8,167,379,30490,inactive on: 18/09/2023
29897279,4,32,2020,2.0,48384,2,3,Silver,3,31.7,3,5,5,237,117,8.7,238,593,53986,inactive on: 04/09/2023
29897353,21,121,2022,2.0,8627,2,2,White,2,67.3,2,5,5,148,146,8.5,110,708,25990,
29897422,2,95,2020,1.0,8106,1,2,Black,2,53.3,2,5,5,113,121,9.8,107,586,16250,
29897634,26,61,2017,2.0,24511,1,1,Blue,3,44.1,3,5,5,192,138,7.2,150,495,20750,inactive on: 04/09/2023
29897740,11,84,2017,1.4,38877,1,2,Silver,2,55.4,2,5,5,123,127,8.9,118,548,12395,inactive on: 04/09/2023
29897751,9,50,2017,0.9,9058,1,2,Red,2,64.2,2,5,5,89,109,12.1,99,579,11890,inactive on: 04/09/2023
29897757,18,120,2020,2.0,56978,3,3,Grey,3,50.4,2,5,5,152,110,8.5,97,477,24995,inactive on: 04/09/2023
29897759,11,74,2018,2.0,14147,1,1,Grey,1,42.8,3,4,5,249,155,5.8,145,546,23995,inactive on: 04/09/2023
29897928,8,58,2018,4.0,26657,1,3,SILVER,6,26.4,3,4,5,496,155,3.8,244,383,46000,inactive on: 04/09/2023
29898039,22,104,2014,1.56,55000,2,2,BLUE,2,74.3,2,3,5,92,115,10.9,95,817,6000,
29898070,31,122,2018,1.998,21670,1,2,White,2,47.9,2,5,5,118,119,9.0,137,506,14699,inactive on: 10/09/2023
